DEVICE,X,Y,Z,TimeStamp
Invalid,NaN,NaN,NaN,1698413830
Valid,-1.401701,-58.11445,465.3805,1698419832
Invalid,NaN,NaN,NaN,1698424835
Valid,-1.049908,-58.40946,469.0231,1698429465
Valid,-0.4869374,-58.32629,469.8677,1698434110
Invalid,NaN,NaN,NaN,1698438431
Invalid,NaN,NaN,NaN,1698443373
Invalid,NaN,NaN,NaN,1698447955
Invalid,NaN,NaN,NaN,1698452730
Invalid,NaN,NaN,NaN,1698457470
Invalid,NaN,NaN,NaN,1698462416
Invalid,NaN,NaN,NaN,1698466932
Invalid,NaN,NaN,NaN,1698471768
Invalid,NaN,NaN,NaN,1698476372
Invalid,NaN,NaN,NaN,1698480828
Invalid,NaN,NaN,NaN,1698486460
Invalid,NaN,NaN,NaN,1698491158
Invalid,NaN,NaN,NaN,1698495775
Invalid,NaN,NaN,NaN,1698500411
Invalid,NaN,NaN,NaN,1698505066
Invalid,NaN,NaN,NaN,1698510106
Invalid,NaN,NaN,NaN,1698514685
Invalid,NaN,NaN,NaN,1698519002
Invalid,NaN,NaN,NaN,1698524041
Invalid,NaN,NaN,NaN,1698529171
Invalid,NaN,NaN,NaN,1698533682
